nro;altitude;country;county;latitude;localname;abs(longitude);municipality;res_org;treespecies
165346;70;Sweden;Gävleborgs län;60.52;Tierpstorp;16.93;Sandviken;SLU;,Pinus sylvestris,
165349;210;Sweden;Östergötlands län;57.72;Österås;15.31;Ydre;SLU;,Pinus sylvestris,
165350;65;Sweden;Gävleborgs län;60.17;Nässja;16.48;Sandviken;SLU;,Pinus sylvestris,
165351;235;Sweden;Västerbottens län;64.4;Skatan;19.46;Vindeln;SLU;,Pinus sylvestris,
165353;145;Sweden;Kronobergs län;56.79;Össjö;14.02;Ljungby;SLU;,Pinus sylvestris,
165357;40;Sweden;Stockholms län;59.67;Braheberg;18.18;Vallentuna;SLU;,Pinus sylvestris,
165447;140;Sweden;Kalmar län;57.78;Nässtad;15.73;Vimmerby;SLU;,Pinus sylvestris,
165448;180;Sweden;Kronobergs län;56.74;Ulvahult;15.03;Växjö;SLU;,Pinus sylvestris,
165449;140;Sweden;Kalmar län;57.78;Nafstad;15.76;Vimmerby;SLU;,Pinus sylvestris,
165450;175;Sweden;Kronobergs län;56.75;Finnsjö;15.03;Växjö;SLU;,Pinus sylvestris,
165451;305;Sweden;Västerbottens län;64.37;Haraliden;18.8;Lycksele;SLU;,Pinus sylvestris,
165452;420;Sweden;Dalarnas län;61.49;Hamra Sky;14.45;Orsa;SLU;,Pinus sylvestris,
165453;185;Sweden;Norrbottens län;66.08;Ljuså;21.4;Boden;SLU;,Pinus sylvestris,
165454;340;Sweden;Jämtlands län;63.14;Fillsta;14.54;Östersund;SLU;,Pinus sylvestris,
165455;280;Sweden;Västernorrlands län;63.84;Gultjäl;17.17;Sollefteå;SLU;,Pinus sylvestris,
165456;230;Sweden;Jämtlands län;63.82;Svartberget;16.31;Strömsund;SLU;,Pinus sylvestris,
165463;330;Sweden;Västernorrlands län;63.47;Håsjö;16.22;Sollefteå;SLU;,Pinus sylvestris,
165464;415;Sweden;Västernorrlands län;62.34;Malsjöbodar;15.38;Ånge;SLU;,Pinus sylvestris,
165465;355;Sweden;Jämtlands län;63.14;Fillsta;14.54;Östersund;SLU;,Pinus sylvestris,
165466;550;Sweden;Västerbottens län;64.14;Storsjö;17.62;Åsele;SLU;,Pinus sylvestris,
165470;375;Sweden;Västerbottens län;64.86;Bodan;19.38;Norsjö;SLU;,Pinus sylvestris,
165474;425;Sweden;Västerbottens län;64.86;Bodan;19.37;Norsjö;SLU;,Pinus sylvestris,
165475;410;Sweden;Norrbottens län;66.49;Görjeån;19.82;Jokkmokk;SLU;,Pinus sylvestris,
165476;75;Sweden;Östergötlands län;58.78;Myckelmossa;16.11;Norrköping;SLU;,Pinus sylvestris,Picea abies,
165477;80;Sweden;Östergötlands län;58.76;Rippestorpsvägen;15.97;Finspång;SLU;,Pinus sylvestris,Picea abies,
165478;480;Sweden;Jämtlands län;62.71;Brynje;14.56;Berg;SLU;,Pinus sylvestris,Picea abies,
165482;330;Sweden;Västerbottens län;64.25;Laiksjö;16.56;Dorotea;SLU;,Pinus sylvestris,
165484;220;Sweden;Norrbottens län;66.23;Kloten;20.74;Boden;SLU;,Pinus sylvestris,
165487;370;Sweden;Västernorrlands län;63.98;Övra;16.74;Sollefteå;SLU;,Pinus sylvestris,
165492;220;Sweden;Jönköpings län;57.47;Sandsjö;14.77;Nässjö;SLU;,Pinus sylvestris,
165493;10;Sweden;Skåne län;55.98;Vanneberga;14.36;Kristianstad;SLU;,Pinus sylvestris,
165494;355;Sweden;Jämtlands län;63.14;Fillsta;14.54;Östersund;SLU;,Pinus sylvestris,
165497;20;Sweden;Västernorrlands län;62.52;Norrberge;17.41;Timrå;SLU;,Pinus sylvestris,
165499;250;Sweden;Norrbottens län;66.67;Storlandet;21.83;Gällivare;SLU;,Pinus sylvestris,
165500;100;Sweden;Västra Götalands län;58.95;Delebäck;14.18;Gullspång;SLU;,Pinus sylvestris,
165501;350;Sweden;Jämtlands län;63.72;Kakuåsen;15.07;Strömsund;SLU;,Pinus sylvestris,
165502;230;Sweden;Kalmar län;56.8;Högaskog;15.52;Emmaboda;SLU;,Pinus sylvestris,
165503;325;Sweden;Västerbottens län;64.24;Älgsjösågen;17.55;Åsele;SLU;,Pinus sylvestris,
165506;480;Sweden;Jämtlands län;63.05;Fugelstad;15.77;Bräcke;SLU;,Pinus sylvestris,
165508;400;Sweden;Västernorrlands län;63.9;Stuguvattnet;16.62;Sollefteå;SLU;,Pinus sylvestris,
165509;200;Sweden;Västerbottens län;64.18;Kulbäckslidens FP;19.61;Vindeln;SLU;,Pinus sylvestris,
165513;380;Sweden;Västerbottens län;65.3;Malå;18.75;Malå;SLU;,Pinus sylvestris,
165514;100;Sweden;Östergötlands län;58.36;Solberga;15.19;Mjölby;SLU;,Pinus sylvestris,
165534;80;Sweden;Hallands län;56.8;Susegården;12.81;Halmstad;SLU;,Abies alba,Abies grandis,Larix decidua,Larix kaempferi,Picea abies,Picea omorika,Picea sitchensis,Pinus contorta,Pinus sylvestris,
165537;80;Sweden;Gävleborgs län;60.5;Främlingshem;16.91;Sandviken;SLU;,Picea abies,Pinus sylvestris,
165538;510;Sweden;Norrbottens län;65.98;Lilla Laxsjön;18.36;Arjeplog;SLU;,Picea abies,Pinus sylvestris,
165539;260;Sweden;Dalarnas län;60.88;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165540;325;Sweden;Dalarnas län;60.88;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165541;250;Sweden;Dalarnas län;60.9;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165542;240;Sweden;Dalarnas län;60.9;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165543;240;Sweden;Dalarnas län;60.88;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165544;260;Sweden;Dalarnas län;60.88;Siljansfors FP;14.34;Mora;SLU;,Pinus sylvestris,
165545;280;Sweden;Dalarnas län;60.88;Siljansfors FP;14.33;Mora;SLU;,Pinus sylvestris,
165546;330;Sweden;Dalarnas län;60.89;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165547;320;Sweden;Dalarnas län;60.89;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165548;320;Sweden;Dalarnas län;60.89;Siljansfors FP;14.34;Mora;SLU;,Pinus sylvestris,
165550;240;Sweden;Dalarnas län;60.9;Siljansfors FP;14.33;Mora;SLU;,Pinus sylvestris,
165551;260;Sweden;Dalarnas län;60.88;Siljansfors FP;14.34;Mora;SLU;,Pinus sylvestris,
165552;280;Sweden;Dalarnas län;60.89;Siljansfors FP;14.33;Mora;SLU;,Pinus sylvestris,
165554;310;Sweden;Dalarnas län;60.88;Siljansfors FP;14.34;Mora;SLU;,Pinus sylvestris,
165555;300;Sweden;Dalarnas län;60.88;Siljansfors FP;14.34;Mora;SLU;,Pinus sylvestris,
165557;220;Sweden;Dalarnas län;60.9;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165558;220;Sweden;Dalarnas län;60.9;Siljansfors FP;14.33;Mora;SLU;,Pinus sylvestris,
165559;260;Sweden;Dalarnas län;60.87;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165562;260;Sweden;Dalarnas län;60.87;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165563;230;Sweden;Dalarnas län;60.9;Siljansfors FP;14.32;Mora;SLU;,Pinus sylvestris,
165564;280;Sweden;Dalarnas län;60.88;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165565;290;Sweden;Dalarnas län;60.88;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165566;300;Sweden;Dalarnas län;60.88;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165567;250;Sweden;Dalarnas län;60.9;Siljansfors FP;14.04;Mora;SLU;,Pinus sylvestris,
165568;235;Sweden;Dalarnas län;60.9;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165569;250;Sweden;Dalarnas län;60.87;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165571;270;Sweden;Dalarnas län;60.87;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165572;240;Sweden;Dalarnas län;60.9;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165575;250;Sweden;Dalarnas län;60.88;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165576;250;Sweden;Dalarnas län;60.88;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165577;250;Sweden;Dalarnas län;60.88;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165578;250;Sweden;Dalarnas län;60.88;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165580;260;Sweden;Dalarnas län;60.88;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165581;260;Sweden;Dalarnas län;60.88;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165588;270;Sweden;Dalarnas län;60.91;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165589;280;Sweden;Dalarnas län;60.87;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165590;240;Sweden;Dalarnas län;60.9;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165591;280;Sweden;Dalarnas län;60.89;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165593;240;Sweden;Dalarnas län;60.9;Siljansfors FP;14.33;Mora;SLU;,Pinus sylvestris,
165594;220;Sweden;Dalarnas län;60.89;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165595;240;Sweden;Dalarnas län;60.88;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165596;280;Sweden;Dalarnas län;60.89;Siljansfors FP;14.35;Mora;SLU;,Pinus sylvestris,
165597;220;Sweden;Dalarnas län;60.89;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165598;220;Sweden;Dalarnas län;60.89;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165599;290;Sweden;Dalarnas län;60.89;Siljansfors FP;14.34;Mora;SLU;,Pinus sylvestris,
165601;305;Sweden;Dalarnas län;60.91;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165604;350;Sweden;Dalarnas län;60.91;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165605;270;Sweden;Dalarnas län;60.89;Siljansfors FP;14.42;Mora;SLU;,Pinus sylvestris,
165606;240;Sweden;Dalarnas län;60.88;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,Picea abies,Betula pubescens,
165607;225;Sweden;Dalarnas län;60.9;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165608;260;Sweden;Dalarnas län;60.88;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165609;270;Sweden;Dalarnas län;60.91;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165610;240;Sweden;Dalarnas län;60.9;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165611;270;Sweden;Dalarnas län;60.89;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165612;280;Sweden;Dalarnas län;60.87;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165613;250;Sweden;Dalarnas län;60.89;Siljansfors FP;14.41;Mora;SLU;,Pinus sylvestris,
165614;280;Sweden;Dalarnas län;60.89;Siljansfors FP;14.34;Mora;SLU;,Pinus sylvestris,
165615;250;Sweden;Dalarnas län;60.88;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165616;260;Sweden;Dalarnas län;60.88;Siljansfors FP;14.4;Mora;SLU;,Pinus sylvestris,
165617;240;Sweden;Dalarnas län;60.9;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165619;230;Sweden;Dalarnas län;60.9;Siljansfors FP;14.34;Mora;SLU;,Pinus sylvestris,
165620;220;Sweden;Dalarnas län;60.9;Siljansfors FP;14.4;Mora;SLU;,Pinus sylvestris,
165621;230;Sweden;Dalarnas län;60.9;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165623;225;Sweden;Dalarnas län;60.89;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165624;235;Sweden;Dalarnas län;60.9;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165625;250;Sweden;Dalarnas län;60.9;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165626;225;Sweden;Dalarnas län;60.9;Siljansfors FP;14.36;Mora;SLU;,Pinus sylvestris,
165627;225;Sweden;Dalarnas län;60.89;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165629;255;Sweden;Dalarnas län;60.88;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165632;220;Sweden;Dalarnas län;60.9;Siljansfors FP;14.39;Mora;SLU;,Pinus sylvestris,
165645;250;Sweden;Dalarnas län;60.88;Siljansfors FP;14.4;Mora;SLU;,Pinus sylvestris,
165648;260;Sweden;Dalarnas län;60.87;Siljansfors FP;14.38;Mora;SLU;,Betula,Picea abies,Pinus sylvestris,
165653;410;Sweden;Dalarnas län;60.91;Siljansfors FP;14.39;Mora;SLU;,Picea abies,Pinus sylvestris,
165657;250;Sweden;Dalarnas län;60.9;Siljansfors FP;14.35;Mora;SLU;,Betula pendula,Picea abies,Pinus sylvestris,
165658;360;Sweden;Dalarnas län;60.91;Siljansfors FP;14.38;Mora;SLU;,Betula pendula,Betula pubescens,Larix decidua,Larix sukaczewii,Picea abies,Pinus sylvestris,
165661;215;Sweden;Dalarnas län;60.9;Siljansfors FP;14.37;Mora;SLU;,Pinus sylvestris,
165662;220;Sweden;Dalarnas län;60.9;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,
165670;70;Sweden;Hallands län;56.68;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Pinus sylvestris,
165671;90;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.12;Halmstad;SLU;,Pinus sylvestris,
165672;100;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.13;Halmstad;SLU;,Pinus sylvestris,Betula,
165674;60;Sweden;Hallands län;56.68;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Pinus sylvestris,
165677;80;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Pinus sylvestris,
165692;65;Sweden;Hallands län;56.68;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Pinus sylvestris,
165693;70;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Pinus sylvestris,
165696;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Pinus sylvestris,
165744;65;Sweden;Hallands län;56.68;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Pinus sylvestris,
165745;60;Sweden;Hallands län;56.68;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Pinus sylvestris,
165747;70;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Pinus sylvestris,
165754;90;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Abies alba,Abies grandis,Betula,Larix,Picea abies,Picea sitchensis,Pinus contorta,Pinus sylvestris,Pseudotsuga menziesii,
165758;60;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Pinus sylvestris,
165781;90;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Pinus sylvestris,Picea abies,
165788;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Pinus sylvestris,
165789;270;Sweden;Västerbottens län;64.58;Bocken;18.75;Lycksele;SLU;,Pinus sylvestris,
165790;120;Sweden;Norrbottens län;65.77;Alträsk;21.33;Boden;SLU;,Pinus sylvestris,
165791;40;Sweden;Uppsala län;60.04;Ramningshult;17.92;Uppsala;SLU;,Pinus sylvestris,
165792;270;Sweden;Jämtlands län;63.36;Horkaskogen;14.86;Östersund;SLU;,Pinus sylvestris,
165793;175;Sweden;Västerbottens län;64.23;Svartbergets FP;19.79;Vindeln;SLU;,Pinus sylvestris,
165794;165;Sweden;Jönköpings län;57.64;Hässelby;15.55;Eksjö;SLU;,Pinus sylvestris,
165795;280;Sweden;Gävleborgs län;60.75;Ovansjö;16.38;Sandviken;SLU;,Pinus sylvestris,
165796;575;Sweden;Dalarnas län;61.43;Bunkris;13.47;Älvdalen;SLU;,Pinus sylvestris,
165797;340;Sweden;Jämtlands län;62.97;Oxböle;16.73;Ragunda;SLU;,Pinus sylvestris,
165798;310;Sweden;Jämtlands län;63.21;Västbyn;14.47;Östersund;SLU;,Pinus sylvestris,
165806;125;Sweden;Västra Götalands län;58.45;Närsäter;13.6;Skara;SLU;,Pinus sylvestris,
165807;125;Sweden;Västra Götalands län;58.47;Närsäter;13.62;Skara;SLU;,Pinus sylvestris,
165808;125;Sweden;Västra Götalands län;58.47;Närsäter;13.62;Skara;SLU;,Pinus sylvestris,
165809;125;Sweden;Västra Götalands län;58.47;Närsäter;13.62;Skara;SLU;,Pinus sylvestris,
165810;125;Sweden;Västra Götalands län;58.47;Närsäter;13.62;Skara;SLU;,Pinus sylvestris,
165811;280;Sweden;Dalarnas län;60.64;L.Götjärn;14.39;Vansbro;SLU;,Pinus sylvestris,
165813;155;Sweden;Östergötlands län;58.12;Gustafssjö;15.22;Boxholm;SLU;,Pinus sylvestris,
165814;195;Sweden;Jönköpings län;57.42;Upplanda;15.14;Vetlanda;SLU;,Pinus sylvestris,
165815;125;Sweden;Västra Götalands län;58.47;Närsäter;13.62;Skara;SLU;,Pinus sylvestris,
165816;370;Sweden;Dalarnas län;61.08;Högståsen;14.98;Orsa;SLU;,Pinus sylvestris,
165817;460;Sweden;Jämtlands län;63.12;Torresjöland;16.68;Ragunda;SLU;,Pinus sylvestris,
165818;10;Sweden;Kalmar län;57.28;Rosendal;17.02;Borgholm;SLU;,Pinus sylvestris,
165819;15;Sweden;Stockholms län;59.23;Bornsjön;17.77;Salem;SLU;,Pinus sylvestris,
165820;130;Sweden;Östergötlands län;58.8;Jakobshytta;15.16;Finspång;SLU;,Pinus sylvestris,
165821;335;Sweden;Dalarnas län;60.89;Garsjöbäcken;14.23;Mora;SLU;,Pinus sylvestris,
165822;55;Sweden;Skåne län;55.61;Gyllebo;14.25;Simrishamn;SLU;,Pinus sylvestris,
165823;10;Sweden;Kalmar län;57.32;Grankulla;17.12;Borgholm;SLU;,Pinus sylvestris,
165824;125;Sweden;Hallands län;56.94;Kobbebor;13.19;Hylte ;SLU;,Pinus sylvestris,
165825;15;Sweden;Hallands län;56.87;Boberg;12.58;Falkenberg;SLU;,Pinus sylvestris,
165826;225;Sweden;Jönköpings län;57.59;Eckersholm;14.22;Jönköping;SLU;,Pinus sylvestris,
165827;50;Sweden;Södermanlands län;58.97;Stora Malm;16.39;Katrineholm;SLU;,Pinus sylvestris,
165828;130;Sweden;Västra Götalands län;58.45;Munkedal;11.76;Munkedal;SLU;,Pinus sylvestris,
165829;25;Sweden;Stockholms län;59.41;Bogesund;18.19;Vaxholm;SLU;,Pinus sylvestris,
165830;325;Sweden;Dalarnas län;60.07;Gravendal;14.54;Ludvika;SLU;,Pinus sylvestris,
165831;20;Sweden;Uppsala län;60.54;Marmaskj.fä;17.47;Älvkarleby;SLU;,Pinus sylvestris,
165832;365;Sweden;Dalarnas län;61.08;Högståsen;14.97;Orsa;SLU;,Pinus sylvestris,
165833;595;Sweden;Dalarnas län;61.43;Bunkris;13.48;Älvdalen;SLU;,Pinus sylvestris,
165834;15;Sweden;Västernorrlands län;62.2;Brämön;17.69;Sundsvall;SLU;,Pinus sylvestris,
165835;525;Sweden;Jämtlands län;63.18;Vallbogården;13.1;Åre;SLU;,Pinus sylvestris,
165836;460;Sweden;Jämtlands län;63.12;Torresjölandet;16.67;Ragunda;SLU;,Pinus sylvestris,
165837;200;Sweden;Västerbottens län;64.24;Svartbergets FP;19.79;Vindeln;SLU;,Pinus sylvestris,
165838;40;Sweden;Västerbottens län;64.16;Johanneslund;20.87;Robertsfors;SLU;,Pinus sylvestris,
165839;350;Sweden;Jämtlands län;64.31;Harrsjön;15.33;Strömsund;SLU;,Pinus sylvestris,
165840;455;Sweden;Västerbottens län;64.56;Storberget;18.25;Lycksele;SLU;,Pinus sylvestris,
165841;470;Sweden;Västerbottens län;65.16;Långsjöby;16.57;Storuman;SLU;,Pinus sylvestris,
165842;60;Sweden;Norrbottens län;65.64;Asplövberg;21.12;Älvsbyn;SLU;,Pinus sylvestris,
165843;435;Sweden;Norrbottens län;66.28;Rahaberget;19.9;Jokkmokk;SLU;,Pinus sylvestris,
165844;200;Sweden;Norrbottens län;66.94;Ohtanajärvi;23.19;Pajala;SLU;,Pinus sylvestris,
165845;470;Sweden;Norrbottens län;67.25;Linalombolo;20.47;Gällivare;SLU;,Pinus sylvestris,
165846;390;Sweden;Norrbottens län;67.85;Kauppinen;20.45;Kiruna;SLU;,Pinus sylvestris,
165847;55;Sweden;Gotlands län;57.65;Skogsholm;18.37;Gotland;SLU;,Pinus sylvestris,
165848;475;Sweden;Norrbottens län;67.25;Linalombolo;20.48;Gällivare;SLU;,Pinus sylvestris,
165850;125;Sweden;Västra Götalands län;58.47;Närsäter;13.62;Skara;SLU;,Pinus sylvestris,
165851;125;Sweden;Västra Götalands län;58.47;Remningstor;13.62;Skara;SLU;,Pinus sylvestris,
165852;125;Sweden;Västra Götalands län;58.47;Remningstorp;13.62;Skara;SLU;,Pinus sylvestris,
165854;80;Sweden;Värmlands län;60.04;Rävtallheden;13.58;Hagfors;SLU;,Pinus sylvestris,
165855;100;Sweden;Östergötlands län;58.35;Sya;15.19;Mjölby;SLU;,Pinus sylvestris,
165856;185;Sweden;Jönköpings län;57.45;Skillingaryd;14.1;Vaggeryd;SLU;,Pinus sylvestris,
165857;45;Sweden;Stockholms län;59.23;Bornsjön;17.78;Botkyrka;SLU;,Pinus sylvestris,
165858;260;Sweden;Dalarnas län;61.03;Ickberg;14.91;Mora;SLU;,Pinus sylvestris,
165859;210;Sweden;Dalarnas län;60.21;Finngården;15.74;Hedemora;SLU;,Pinus sylvestris,
165860;260;Sweden;Dalarnas län;61.03;Ickberg;14.91;Mora;SLU;,Pinus sylvestris,
165861;275;Sweden;Dalarnas län;60.99;Tammeråsen;14.9;Rättvik;SLU;,Pinus sylvestris,
165867;454;Sweden;Jämtlands län;63.06;Lövåsen;14.69;Östersund;SLU;,Pinus contorta,Pinus sylvestris,
165870;125;Sweden;Västra Götalands län;58.47;Remningstorp;13.59;Skara;SLU;,Pinus contorta,Pinus sylvestris,
165872;240;Sweden;Dalarnas län;60.88;Siljansfors FP;14.39;Mora;SLU;,Pinus contorta,Pinus sylvestris,
165875;20;Sweden;Stockholms län;59.42;Bogesund;18.18;Vaxholm;SLU;,Pinus sylvestris,
165876;10;Sweden;Stockholms län;59.41;Bogesund;18.2;Vaxholm;SLU;,Pinus sylvestris,
165881;135;Sweden;Kalmar län;57.73;Norra Kvill;15.59;Vimmerby;SLU;,Pinus sylvestris,
165897;70;Sweden;Västra Götalands län;57.94;Östad;12.39;Alingsås;SLU;,Pinus sylvestris,
165898;85;Sweden;Västra Götalands län;57.95;Anneberg;12.37;Alingsås;SLU;,Pinus sylvestris,
165899;70;Sweden;Västra Götalands län;57.95;Enern;12.39;Alingsås;SLU;,Pinus sylvestris,
165900;120;Sweden;Västra Götalands län;58.47;Kullsjö;13.57;Skara;SLU;,Pinus sylvestris,
165910;100;Sweden;Örebro län;59.09;Skagershult;14.57;Laxå;SLU;,Pinus sylvestris,
165911;90;Sweden;Örebro län;59.09;Skagershult;14.58;Laxå;SLU;,Pinus sylvestris,
165912;80;Sweden;Örebro län;59.04;Skagershult;14.64;Laxå;SLU;,Pinus sylvestris,
165913;310;Sweden;Norrbottens län;67.13;Kavaheden;20.8;Gällivare;SLU;,Pinus sylvestris,
165914;320;Sweden;Jämtlands län;63.37;Faxnälden;14.25;Krokom;SLU;,Pinus sylvestris,
165915;330;Sweden;Jämtlands län;63.05;Hackåsen;14.37;Oviken;SLU;,Pinus sylvestris,
165916;330;Sweden;Jämtlands län;63.14;Fillsta;14.55;Östersund;SLU;,Pinus sylvestris,
165917;110;Sweden;Västerbottens län;64.62;Brännvattslid;20.78;Skellefteå;SLU;,Pinus sylvestris,
165919;450;Sweden;Västernorrlands län;63.92;Brattforsmon;17.11;Sollefteå;SLU;,Pinus sylvestris,
165920;335;Sweden;Västerbottens län;64.25;Ullsjöberg;16.56;Dorotea;SLU;,Pinus sylvestris,
165921;230;Sweden;Jämtlands län;63.83;Svartberget;16.3;Strömsund;SLU;,Pinus sylvestris,
165922;240;Sweden;Västernorrlands län;62.58;Sodalen;16.82;Sundsvall;SLU;,Pinus sylvestris,
165923;310;Sweden;Västernorrlands län;63.27;Lilltannsjö;17.75;Örnsköldsvik;SLU;,Pinus sylvestris,
165924;305;Sweden;Västernorrlands län;63.27;Lilltannsjö;17.75;Örnsköldsvik;SLU;,Pinus sylvestris,
165925;185;Sweden;Dalarnas län;60.28;Fransbo;16.22;Hedemora;SLU;,Pinus sylvestris,Picea abies,
165926;180;Sweden;Dalarnas län;60.28;Fransbo;16.22;Hedemora;SLU;,Pinus sylvestris,Picea abies,
165928;185;Sweden;Dalarnas län;60.58;Hornsjön;16.15;Hedemora;SLU;,Pinus sylvestris,
165929;185;Sweden;Dalarnas län;60.58;Hornsjön;16.15;Hedemora;SLU;,Pinus sylvestris,
165932;140;Sweden;Dalarnas län;60.49;Grabbo;16.26;Hedemora;SLU;,Pinus sylvestris,
165933;200;Sweden;Dalarnas län;60.28;Fransbo;16.23;Hedemora;SLU;,Pinus sylvestris,Pinus contorta,
165934;200;Sweden;Dalarnas län;60.28;Fransbo;16.23;Hedemora;SLU;,Pinus sylvestris,
165935;397;Sweden;Jämtlands län;62.25;Vemborren;14.13;Härjedalen;SLU;,Pinus sylvestris,Pinus contorta,
165939;210;Sweden;Dalarnas län;60.28;Flygfältet;16.24;Hedemora;SLU;,Pinus sylvestris,Betula,
165946;70;Sweden;Västra Götalands län;57.95;Östad;12.38;Alingsås;SLU;,Pinus sylvestris,Picea abies,Betula,
165953;260;Sweden;Västerbottens län;64.39;Norrliden;19.77;Vindeln;SLU;,Pinus sylvestris,
165954;260;Sweden;Västerbottens län;64.39;Norrliden;19.77;Vindeln;SLU;,Pinus sylvestris,
165955;260;Sweden;Västerbottens län;64.39;Norrliden;19.77;Vindeln;SLU;,Pinus sylvestris,
165956;260;Sweden;Västerbottens län;64.39;Norrliden;19.77;Vindeln;SLU;,Pinus sylvestris,
165957;250;Sweden;Västerbottens län;64.25;Svartberget;19.78;Vindeln;SLU;,Pinus sylvestris,
165958;95;Sweden;Västerbottens län;64.19;Hällmyren;20.77;Robertsfors;SLU;,Pinus sylvestris,Picea abies,Betula pubescens,
165959;;Sweden;Jönköpings län;57.68;Granarps mosse;14.13;Jönköping;SLU;,Pinus sylvestris,
165960;37;Sweden;Uppsala län;60.18;Oxmossen;17.44;Uppsala;SLU;,Pinus sylvestris,Picea abies,
165961;37;Sweden;Uppsala län;60.18;Oxmossen;17.44;Uppsala;SLU;,Pinus sylvestris,Picea abies,
165962;325;Sweden;Västernorrlands län;62.45;Stormyran;16.84;Sundsvall;SLU;,Pinus sylvestris,Pinus contorta,Betula pendula,
165963;100;Sweden;Västmanlands län;59.88;Myckelmossen;16.25;Sala;SLU;,Pinus sylvestris,Pinus contorta,
165964;320;Sweden;Västerbottens län;64.87;Totjärnmyran;19.38;Norsjö;SLU;,Pinus sylvestris,Pinus contorta,
